City_ID,City,Country,Date,Latitude,Longitude,Cloudiness (%),Humidity (%),Max Temp (F),Wind Speed (mph)
577,mount pearl,IR,2023-10-30 06:14:14,31.6128,55.4107,74,15,84.79399999999998,1.42
578,sharypovo,LY,2023-10-30 06:14:14,30.3333,10.85,93,14,85.26199999999996,7.09
579,tucuma,NA,2023-10-30 06:14:14,-22.45,18.9667,1,10,90.23000000000005,0.5
580,katol,MM,2023-10-30 06:14:14,12.4333,98.6,100,76,84.48800000000006,1.48
581,karasburg,MX,2023-10-30 06:14:15,32.3333,-117.0333,0,24,62.94199999999999,3.53
582,grand rapids,DE,2023-10-30 06:14:15,50.8667,13.1667,84,66,65.22799999999997,4.65
583,pibor,MX,2023-10-30 06:14:16,27.9769,-114.0611,0,57,65.20999999999998,1
584,alo,DE,2023-10-30 06:14:16,50.9333,6.95,0,75,61.08800000000005,5.14
585,puerto armuelles,SA,2023-10-30 06:14:16,25.0213,37.2685,0,54,84.97400000000002,4.23
586,pelhrimov,MW,2023-10-30 06:14:16,-16.92,35.262,97,77,77.14399999999998,4.16
587,alotau,AU,2023-10-30 06:14:17,-35.35,150.4667,100,43,75.03800000000004,1.72
588,port douglas,RU,2023-10-30 06:14:17,50.3741,103.2863,99,71,29.966000000000008,1.15
589,charikar,MA,2023-10-30 06:14:17,29.3797,-10.173,100,53,77.01799999999999,0.84
590,kashgar,JP,2023-10-30 06:14:17,31.6,131.3667,45,68,64.34600000000006,0.82
591,truth or consequences,RU,2023-10-30 06:12:19,51.6828,102.1408,67,46,31.208000000000006,0.45
592,pangai,AO,2023-10-30 06:14:18,-7.2312,12.8666,61,73,83.24600000000005,3.72
593,sangre grande,US,2023-10-30 06:14:18,37.5027,-122.4694,75,47,61.64600000000005,0
594,yemva,AU,2023-10-30 06:14:18,-41.0667,145.9167,86,68,52.71799999999999,5.16
595,veymandoo,AR,2023-10-30 06:14:19,-32.7912,-60.7282,20,87,54.248000000000026,14.92
596,midvagur,ML,2023-10-30 06:14:19,16.6362,1.637,32,7,96.44000000000003,6.66
597,arkhangel'sk,IN,2023-10-30 06:14:19,8.1333,77.3,100,73,83.11999999999996,0.93
598,bandarbeyla,US,2023-10-30 06:14:20,40.5982,-124.1573,0,87,43.98800000000004,4.12
599,gaigeturi,CA,2023-10-30 06:14:20,53.3168,-60.3315,20,63,27.175999999999988,5.14
600,pitkyaranta,ML,2023-10-30 06:14:20,13.9623,-5.3572,90,26,94.35199999999998,3.12
601,yelizovo,CR,2023-10-30 06:14:20,9.4236,-84.1652,100,89,76.35199999999998,1.09
602,nanao,PG,2023-10-30 06:14:21,-2.0226,147.2712,100,85,78.92599999999999,3.09
603,kruisfontein,UA,2023-10-30 06:14:21,49.0171,25.798,100,44,64.72400000000002,4.83
604,brooks,EG,2023-10-30 06:14:21,25.4514,30.5464,0,26,90.06799999999998,3.25
605,bubaque,,,,,,,,
606,suva,RU,2023-10-30 06:14:22,61.0305,42.4925,71,61,26.366000000000007,1.92
607,cooma,BJ,2023-10-30 06:14:22,6.4965,2.6036,73,63,89.15,2.13
608,al burayqah,GB,2023-10-30 06:14:23,53.7311,0.0335,100,93,51.36799999999998,3.04
609,puerto aysen,UA,2023-10-30 06:11:14,48.3264,31.5285,92,43,68.07200000000003,8.46
610,gimbi,CN,2023-10-30 06:14:23,23.6363,102.8264,96,71,69.458,1.57
611,kuala terengganu,RU,2023-10-30 06:14:24,54.0033,90.2467,100,71,23.864000000000033,1.17
612,majdal shams,RU,2023-10-30 06:14:24,69.4058,86.1778,94,97,1.940000000000019,0.89
613,lumphat,AO,2023-10-30 06:14:24,-6.1349,12.3689,76,77,82.868,3.8
614,porto novo,BR,2023-10-30 06:14:24,-11.6725,-61.1936,33,76,75.00199999999998,0.14
615,san rafael del sur,KZ,2023-10-30 06:14:25,47.093,81.6294,100,95,51.83599999999997,1.91
616,island harbour,RU,2023-10-30 06:14:25,57.2471,58.7298,98,80,28.814000000000032,3.54
617,tasbuget,MX,2023-10-30 06:14:25,21.2311,-86.731,26,77,73.72400000000002,2.35
618,taiobeiras,RU,2023-10-30 06:14:26,59.5667,150.8,9,77,13.801999999999975,1.28
619,novo aripuana,BR,2023-10-30 06:14:26,-23.9931,-46.2564,98,26,81.15800000000002,1.63
620,rongelap,RU,2023-10-30 06:14:26,63.7553,121.6247,96,96,11.264000000000031,1.79
621,crane,IL,2023-10-30 06:14:27,29.5581,34.9482,0,33,87.90800000000002,0
622,nyurba,CA,2023-10-30 06:14:27,51.2167,-102.4677,100,80,26.708000000000006,5.14
623,mon,,,,,,,,
624,tsiolkovskiy,,,,,,,,
625,odienne,,,,,,,,
626,tranovaho,,,,,,,,
627,taltal,,,,,,,,
628,el galpon,,,,,,,,
629,kondrovo,,,,,,,,
